calle,calle filtrada,calle filtrada2,fiabilidad,gender,wikipedia
Mayor Eduardo Vera,Mayor Eduardo Vera,,-0.43,Male,
Mayor Eduardo Vera,Mayor Eduardo Vera,,-0.43,Male,
Padre Egidio Cardozo,Padre Egidio Cardozo,,-0.43,Male,
Doctor José Pedro Montero,Doctor José Pedro Montero,,-0.42,Male,
Emigdio Ayala,Emigdio Ayala,,-0.42,Male,
General José Gervasio Artigas,General José Gervasio Artigas,,-0.42,Male,
General José Gervasio Artigas Arnal,General José Gervasio Artigas Arnal,,-0.42,Male,
Rodriguez de Francia,Rodriguez de Francia,,-0.42,Male,
Avenida General José de San Martín,General José San Martín,,-0.41,Male,
Avenida General José de San Martín,General José San Martín,,-0.41,Male,
Capitán Jow Von Sastrow,Capitán Jow Von Sastrow,,-0.41,Male,
General José de San Martín,General José de San Martín,,-0.41,Male,
General José Eduvigis Díaz,General José Eduvigis Díaz,,-0.41,Male,
J. M. Centurion,J. M. Centurion,,-0.41,Male,
Jow Von Sastrow,Jow Von Sastrow,,-0.41,Male,
Avenida Chiang Kai Shek,Chiang Kai Shek,,-0.4,Male,
Chiang Kai Shek,Chiang Kai Shek,,-0.4,Male,
San Vicente de Paul,San Vicente de Paul,,-0.4,Male,
El Agricultor Paraguayo,El Agricultor Paraguayo,,-0.39,Male,
El Paraguayo Independiente,El Paraguayo Independiente,,-0.39,Male,
El Pescador,El Pescador,,-0.39,Male,
José Enrique Rodó,José Enrique Rodó,,-0.39,Male,
Teniente José Felix Lopez,Teniente José Felix Lopez,,-0.39,Male,
Calle G. Strom,G. Strom,,-0.38,Male,
EL BASURAL DE ALBINO FERRER,EL BASURAL DE ALBINO FERRER,,-0.38,Male,
M de Romeno,M de Romeno,,-0.38,Male,
M. de Romeno,M. de Romeno,,-0.38,Male,
M. dominguez,M. dominguez,,-0.38,Male,
Capellanes del Chaco,Capellanes del Chaco,,-0.37,Male,
Capellanes del Ejercito en Campaña,Capellanes del Ejercito en Campaña,,-0.37,Male,
Coronel Jose Maria Cazal,Coronel Jose Maria Cazal,,-0.37,Male,
Coronel Jose Maria Cazal,Coronel Jose Maria Cazal,,-0.37,Male,
Defensores del Chaco,Defensores del Chaco,,-0.37,Male,
Defensores del Chaco,Defensores del Chaco,,-0.37,Male,
Del Agrónomo,Del Agrónomo,,-0.37,Male,
Garl E. Garay,Garl E. Garay,,-0.37,Male,
General José María Bruguez,General José María Bruguez,,-0.37,Male,
General José María Delgado,General José María Delgado,,-0.37,Male,
Grabadores del Cabichuí,Grabadores del Cabichuí,,-0.37,Male,
Héroes del Chaco,Héroes del Chaco,,-0.37,Male,
Intendentes Militares del Chaco,Intendentes Militares del Chaco,,-0.37,Male,
Médicos del Chaco,Médicos del Chaco,,-0.37,Male,
Musicos del Chaco,Musicos del Chaco,,-0.37,Male,
Músicos del Chaco,Músicos del Chaco,,-0.37,Male,
Músicos del Chaco,Músicos del Chaco,,-0.37,Male,
Pasaje Del Pregonero,Del Pregonero,,-0.37,Male,
Paseo Del Cid,Del Cid,,-0.37,Male,
Paseo Del Quijote,Del Quijote,,-0.37,Male,
Radio Operadores del Chaco,Radio Operadores del Chaco,,-0.37,Male,
Ramón Jara,Ramón Jara,,-0.37,Male,
San Alfonso,San Alfonso,,-0.37,Male,
San Marcos,San Marcos,,-0.37,Male,
San Salvador,San Salvador,,-0.37,Male,
Veteranos del Chaco,Veteranos del Chaco,,-0.37,Male,
Colector este El Paraguayo Independiente a Cristobal Colón,Colector este El Paraguayo Independiente a Cristobal Colón,,-0.36,Male,
Lope de Vega,Lope de Vega,,-0.36,Male,
San Lorenzo,San Lorenzo,,-0.36,Male,
San Lorenzo,San Lorenzo,,-0.36,Male,
Teniente Primero Leonidas Escobar,Teniente Primero Leonidas Escobar,,-0.36,Male,
Capitan Jaime Manuel Grau Chover,Capitan Jaime Manuel Grau Chover,,-0.35,Male,
H. Franco Narvaez,H. Franco Narvaez,,-0.35,Male,
Listo Valois,Listo Valois,,-0.35,Male,
Puente Internacional San Ignacio de Loyola,Puente Internacional San Ignacio de Loyola,,-0.35,Male,
Cancio Ayala Cantero,Cancio Ayala Cantero,,-0.34,Male,
Capitán José Domingo Jara,Capitán José Domingo Jara,,-0.34,Male,
Calle Leocadio Jara,Leocadio Jara,,-0.33,Male,
Cecilio Avila,Cecilio ila,,-0.33,Male,
Colector noroeste Plaza Uruguaya Doctor José Eligio Ayala a Mariscal José Félix Estigarribia,Colector noroeste Plaza Uruguaya Doctor José Eligio Ayala a Mariscal José Félix Estigarribia,,-0.33,Male,
Doctor José Caldera,Doctor José Caldera,,-0.33,Male,
Doctor José Eligio Ayala,Doctor José Eligio Ayala,,-0.33,Male,
Doctor José Esculies,Doctor José Esculies,,-0.33,Male,
Leocadio Jara,Leocadio Jara,,-0.33,Male,
Nilo Meyer,Nilo Meyer,,-0.32,Male,
Angel Espinoza,Angel Espinoza,,-0.31,Male,
Angel Torres,Angel Torres,,-0.31,Male,
Capitán José Matias Bado,Capitán José Matias Bado,,-0.31,Male,
Doctor Angel Florentín Peña,Doctor Angel Florentín Peña,,-0.31,Male,
Mayor José Martí,Mayor José Martí,,-0.31,Male,
Teniente Angel Benitez,Teniente Angel Benitez,,-0.31,Male,
Teniente Primero Angel Velazco,Teniente Primero Angel Velazco,,-0.31,Male,
Avenida José Félix Bogado,José Félix Bogado,,-0.3,Male,
Avenida Mariscal José Félix Estigarribia,Mariscal José Félix Estigarribia,,-0.3,Male,
Avenida Mariscal José Félix Estigarribia,Mariscal José Félix Estigarribia,,-0.3,Male,
Capitán José Bado,Capitán José Bado,,-0.3,Male,
Capitán José Bozzano,Capitán José Bozzano,,-0.3,Male,
José A. Molas,José  Molas,,-0.3,Male,
José Agustín Molas,José Agustín Molas,,-0.3,Male,
José Asunción Flores,José Asunción Flores,,-0.3,Male,
José Balmaceda,José Balmaceda,,-0.3,Male,
José Berges,José Berges,,-0.3,Male,
José Félix Bogado,José Félix Bogado,,-0.3,Male,
José Ingenieros,José Ingenieros,,-0.3,Male,
José Molas,José Molas,,-0.3,Male,
José Moreno González,José Moreno González,,-0.3,Male,
José Ocampos Lanzoni,José Ocampos Lanzoni,,-0.3,Male,
José Olitte,José Olitte,,-0.3,Male,
José Ortíz,José Ortíz,,-0.3,Male,
José Pappalardo,José Pappalardo,,-0.3,Male,
José Ribera,José,,-0.3,Male,
José Rivera,José Rivera,,-0.3,Male,
Mariscal José Félix Estigarribia,Mariscal José Félix Estigarribia,,-0.3,Male,
Mayor José de Jesús Martínez,Mayor José de Jesús Martínez,,-0.3,Male,
Mayor José Duarte,Mayor José Duarte,,-0.3,Male,
Mayor José Lamas Carissimo,Mayor José Lamas Carissimo,,-0.3,Male,
Mayor José Rivarola,Mayor José Rivarola,,-0.3,Male,
Mayor José Rivarola (ex Infante Rivarola),Mayor José Rivarola (ex Infante Rivarola),,-0.3,Male,
Padre José Félix González,Padre José Félix González,,-0.3,Male,
Presbítero José Saubatte,Presbítero José Saubatte,,-0.3,Male,
Sargento José León Gauto,Sargento José León Gauto,,-0.3,Male,
Teniente Primero José D. Lopez,Teniente Primero José D. Lopez,,-0.3,Male,
Teniente Primero José del S. Colman,Teniente Primero José del S. Colman,,-0.3,Male,
José de Antequera y Castro,José de Antequera y Castro,,-0.29,Male,
José de la Cruz Ayala,José de la Cruz Ayala,,-0.29,Male,
José de la Cruz Ayala,José de la Cruz Ayala,,-0.29,Male,
José M. Cazal,José M. Cazal,,-0.29,Male,
José Verdi,José Verdi,,-0.29,Male,
Padre José González,Padre José González,,-0.29,Male,
Avenida Próceres de Mayo,Próceres Mayo,,-0.28,Male,
Manul O. Guerrero,Manul O. Guerrero,,-0.28,Male,
Padre Buenaventura Sánchez,Padre Buenaventura Sánchez,,-0.27,Male,
Teniente Coronel Ramos Alfaro,Teniente Coronel Ramos Alfaro,,-0.27,Male,
Diaz de Perera,Diaz de Perera,,-0.26,Male,
san Pedro,san Pedro,,-0.25,Male,
San Pedro,San Pedro,,-0.25,Male,
